year,year_id,countries,country_id,regions,region_id,western_emerging,west_emerge_id,capital,latitude,longitude,fdi_in_usa_million,globalization_100,gdp_per_capita_usd,interaction_gdp,fdi_by_usa_million,interaction_us_fdi,stock_market_capitalization_gdp,interaction_stock_mkt,government_effectiveness ,rule_of_law
2002,19,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,118342,88,38203.65656,3361921.778,59572.5,5242380,240.2498961,21141.99086,2.03,1.97
2003,20,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,124247,87.5,39957.69202,3495588.701,68998.5,6034753.5,196.2645101,17169.64568,2.01,1.955
2004,21,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,122165,87,44731.98854,3891683.003,83489.5,7263586.5,204.645136,17804.12683,1.91,1.945
2005,22,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,133387,87,50713.86541,4412106.29,107270,9332490,208.1857168,18112.15737,2,1.925
2006,23,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,134568,87.5,54146.41072,4738214.07,111241,9728313,220.014238,19256.08115,2.015,1.91
2007,24,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,149732,87.5,56266.08786,4922625.981,101357,8868405,255.533398,22346.24807,1.965,1.865
2008,25,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,157121,87.5,60567.36971,5301138.783,98348.5,8603657,273.4917574,23926.5837,2.06,1.835
2009,26,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,140819,88,68021.5417,5985895.67,113948.5,10027468,212.2012704,18673.7118,2.04,1.835
2010,27,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,180642,88,71207.65735,6266273.847,132464.5,11656876,177.7082965,15638.33009,1.995,1.785
2011,28,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,198050,88.5,72266.59492,6396763.214,125799,11130257.5,203.6000827,18022.09954,1.915,1.755
2012,29,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,199125,88.5,81510.67456,7210242.222,113616,10058153.5,183.1618305,16223.53334,1.875,1.745
2013,30,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,220349,89,85976.92903,7649507.985,114879,10231769,170.1868207,15161.07471,1.88,1.775
2014,31,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,245188,90,84325.34722,7589281.25,125453.5,11290815,204.2047187,18378.42468,1.855,1.81
2015,32,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,241008,90.5,85859.01389,7770614.032,135688,12283363,217.3126676,19663.56528,1.965,1.895
2016,33,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,267657,91,84343.58027,7675265.805,157114,14297374,217.1677148,19762.26204,2.055,1.97
2017,34,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,274721,91,81126.91463,7382549.231,178335.5,16228530.5,216.2663078,19680.23401,2.005,1.95
2018,35,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,295783,91,80311.1133,7308311.31,218780,19908980,228.539957,20797.13609,2.035,1.94
2019,36,Switzerland,17,Europe,1,Western,1,Bern,46.9481,7.4474,300393,91,81634.05134,7428698.672,252742,22999522,226.2057481,20584.72308,2.05,1.93
1984,1,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,90,57.5,5299.556693,304584.6709,363.5,20877,13.7937,793.13775,0.84,1.05
1985,2,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,173,58,4936.222219,286300.8887,277,16066,13.7937,800.0346,0.84,1.05
1986,3,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,256,58.5,4833.138436,282728.8849,209,12211.5,13.7937,806.93145,0.84,1.05
1987,4,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,91,59,5235.108269,308871.3879,154,9086,13.7937,813.8283,0.84,1.05
1988,5,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,99,58.5,6110.69488,357248.5557,146.5,8561.5,13.7937,806.93145,0.84,1.05
1989,6,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,96,57,7081.456216,403126.4326,190,10804,13.7937,786.2409,0.84,1.05
1990,7,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,94,56,7722.353064,432451.7716,213,11928,13.7937,772.4472,0.84,1.05
1991,8,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,52,56,8723.431679,488512.174,246,13776,13.7937,772.4472,0.84,1.05
1992,9,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,76,59.5,9894.277508,589738.8347,294,17535,13.7937,820.72515,0.84,1.05
1993,10,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,73,64,10682.4141,684168.5467,339,21729,13.7937,882.7968,0.84,1.05
1994,11,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,78,66,10789.22072,711701.3295,391,25825,13.7937,910.3842,0.84,1.05
1995,12,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,106,67.5,10746.63343,725570.0818,446,30123,13.7937,931.07475,0.84,1.05
1996,13,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,115,68,12025.30407,817720.6768,507.5,34510,13.7937,937.9716,0.84,1.05
1997,14,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,154,68.5,13354.2197,914961.4972,549.5,37649,13.7937,944.86845,0.84,1.05
1998,15,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,165,69.5,13588.47381,944318.6092,600,41717,16.50185,1148.23265,0.825,0.99
1999,16,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,171,70.5,13449.98506,948235.023,641,45194,28.7323,2030.3883,0.795,0.87
2000,17,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,659,72,13358.66353,961710.2997,704,50744,38.2546,2754.3312,0.74,0.83
2001,18,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,462,74,12644.07158,935060.1787,777.5,57552.5,44.24847762,3280.381222,0.665,0.865
2002,19,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,526,75.5,12290.56629,928061.5612,815,61542.5,56.23623286,4248.83252,0.68,0.85
2003,20,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,962,75.5,13324.24612,1005587.549,908,68517.5,52.91218431,3999.528878,0.775,0.785
2004,21,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,1120,76,16293.94587,1240523.519,1206,91881,48.20397707,3668.111977,0.79,0.785
2005,22,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,1302,77,20216.34125,1556658.277,1665,128205,52.44230725,4038.057658,0.785,0.865
2006,23,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,873.5,77,22253.41996,1713513.337,1891.5,145645.5,55.31929606,4259.585797,0.765,0.85
2007,24,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,445,77.5,23676.44678,1835486.981,1844,142890,65.99862203,5118.608682,0.68,0.83
2008,25,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,285.5,79,26814.24209,2120338.209,1991.5,157516,78.31015978,6191.383212,0.6,0.87
2009,26,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,126,80,30412.30421,2432984.337,2135.5,170840,54.31892528,4345.514022,0.575,0.865
2010,27,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,-41,79.5,30854.12613,2453474.605,2005.5,159480.5,29.78905287,2366.058727,0.605,0.755
2011,28,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,-197,79,28314.36459,2236834.803,1847,145913,28.35392815,2239.960324,0.59,0.64
2012,29,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,-376,79.5,26417.02622,2099903.218,1607.5,127712.5,17.15693636,1361.266483,0.535,0.6
2013,30,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,612,80,24079.48772,1926359.018,1252.5,100200,15.00198784,1200.159027,0.415,0.5
2014,31,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,605,80.5,22058.75071,1775637.467,240.5,18948,26.35050981,2125.257817,0.39,0.45
2015,32,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,638,81.5,21817.89961,1778130.359,-319,-25866,28.85150224,2348.606151,0.43,0.415
2016,33,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,744,81.5,19964.37674,1627995.006,476.5,38569.5,22.33676662,1820.912566,0.33,0.315
2017,34,Greece,18,Europe,1,Western,1,Athínai (Athens),37.9534,23.749,850,81,18142.11669,1469511.452,1012,81972,20.22042594,1637.854501,0.245,0.19
